id,IPL_year,Match_Info,Match_Date,Match_Team,Match_Result,Match_Cricbuzz_URL,URL,Stadium,Location,Highlights_available
5392301,2014,20th Match,30-04-2014,MUMBAI INDIANS vs SUNRISERS HYDERABAD,Sunrisers Hyderabad won by 15 runs,https://www.cricbuzz.com/cricket-scores/13656/mi-vs-srh-20th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13656/mi-vs-srh-20th-match-indian-premier-league-2014,Dubai International Cricket Stadium ,Dubai,FALSE
8427046,2014,21st Match,02-05-2014,CHENNAI SUPER KINGS vs KOLKATA KNIGHT RIDERS,Chennai Super Kings won by 34 runs,https://www.cricbuzz.com/cricket-scores/13678/csk-vs-kkr-21st-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13678/csk-vs-kkr-21st-match-indian-premier-league-2014,JSCA International Stadium Complex,Ranchi,FALSE
9976786,2014,22nd Match,03-05-2014,MUMBAI INDIANS vs KINGS XI PUNJAB,Mumbai Indians won by 5 wkts,https://www.cricbuzz.com/cricket-scores/13679/mi-vs-kxip-22nd-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13679/mi-vs-kxip-22nd-match-indian-premier-league-2014,Wankhede Stadium,Mumbai,FALSE
2960157,2014,23rd Match,03-05-2014,DELHI CAPITALS vs RAJASTHAN ROYALS,Rajasthan Royals won by 7 wkts,https://www.cricbuzz.com/cricket-scores/13680/dc-vs-rr-23rd-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13680/dc-vs-rr-23rd-match-indian-premier-league-2014,Arun Jaitley Stadium,Delhi,FALSE
4118365,2014,24th Match,04-05-2014,ROYAL CHALLENGERS BANGALORE vs SUNRISERS HYDERABAD,Royal Challengers Bangalore won by 4 wkts,https://www.cricbuzz.com/cricket-scores/13681/rcb-vs-srh-24th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13681/rcb-vs-srh-24th-match-indian-premier-league-2014,M.Chinnaswamy Stadium,Bengaluru,FALSE
2126418,2014,25th Match,05-05-2014,RAJASTHAN ROYALS vs KOLKATA KNIGHT RIDERS,Rajasthan Royals won by 10 runs,https://www.cricbuzz.com/cricket-scores/13682/rr-vs-kkr-25th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13682/rr-vs-kkr-25th-match-indian-premier-league-2014,Sardar Patel Stadium,Ahmedabad,FALSE
3359348,2014,26th Match,05-05-2014,DELHI CAPITALS vs CHENNAI SUPER KINGS,Chennai Super Kings won by 8 wkts,https://www.cricbuzz.com/cricket-scores/13683/dc-vs-csk-26th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13683/dc-vs-csk-26th-match-indian-premier-league-2014,Arun Jaitley Stadium,Delhi,FALSE
1388401,2014,27th Match,06-05-2014,MUMBAI INDIANS vs ROYAL CHALLENGERS BANGALORE,Mumbai Indians won by 19 runs,https://www.cricbuzz.com/cricket-scores/13684/mi-vs-rcb-27th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13684/mi-vs-rcb-27th-match-indian-premier-league-2014,Wankhede Stadium,Mumbai,FALSE
7988514,2014,28th Match,07-05-2014,DELHI CAPITALS vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 8 wkts,https://www.cricbuzz.com/cricket-scores/13685/dc-vs-kkr-28th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13685/dc-vs-kkr-28th-match-indian-premier-league-2014,Arun Jaitley Stadium,Delhi,FALSE
6403571,2014,29th Match,07-05-2014,KINGS XI PUNJAB vs CHENNAI SUPER KINGS,Kings XI Punjab won by 44 runs,https://www.cricbuzz.com/cricket-scores/13686/kxip-vs-csk-29th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13686/kxip-vs-csk-29th-match-indian-premier-league-2014,Barabati Stadium,Cuttack,FALSE
9114518,2014,30th Match,08-05-2014,RAJASTHAN ROYALS vs SUNRISERS HYDERABAD,Sunrisers Hyderabad won by 32 runs,https://www.cricbuzz.com/cricket-scores/13687/rr-vs-srh-30th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13687/rr-vs-srh-30th-match-indian-premier-league-2014,Sardar Patel Stadium,Ahmedabad,FALSE
4324687,2014,31st Match,09-05-2014,ROYAL CHALLENGERS BANGALORE vs KINGS XI PUNJAB,Kings XI Punjab won by 32 runs,https://www.cricbuzz.com/cricket-scores/13688/rcb-vs-kxip-31st-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13688/rcb-vs-kxip-31st-match-indian-premier-league-2014,M.Chinnaswamy Stadium,Bengaluru,FALSE
5608795,2014,32nd Match,10-05-2014,DELHI CAPITALS vs SUNRISERS HYDERABAD,Hyderabad won by 8 wkts (D/L method),https://www.cricbuzz.com/cricket-scores/13689/dc-vs-srh-32nd-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13689/dc-vs-srh-32nd-match-indian-premier-league-2014,Arun Jaitley Stadium,Delhi,FALSE
8339005,2014,33rd Match,10-05-2014,MUMBAI INDIANS vs CHENNAI SUPER KINGS,Chennai Super Kings won by 4 wkts,https://www.cricbuzz.com/cricket-scores/13690/mi-vs-csk-33rd-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13690/mi-vs-csk-33rd-match-indian-premier-league-2014,Wankhede Stadium,Mumbai,FALSE
1677455,2014,34th Match,11-05-2014,KINGS XI PUNJAB vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 9 wkts,https://www.cricbuzz.com/cricket-scores/13691/kxip-vs-kkr-34th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13691/kxip-vs-kkr-34th-match-indian-premier-league-2014,Barabati Stadium,Cuttack,FALSE
5268870,2014,35th Match,11-05-2014,ROYAL CHALLENGERS BANGALORE vs RAJASTHAN ROYALS,Rajasthan Royals won by 5 wkts,https://www.cricbuzz.com/cricket-scores/13692/rcb-vs-rr-35th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13692/rcb-vs-rr-35th-match-indian-premier-league-2014,M.Chinnaswamy Stadium,Bengaluru,FALSE
4539962,2014,36th Match,12-05-2014,SUNRISERS HYDERABAD vs MUMBAI INDIANS,Mumbai Indians won by 7 wkts,https://www.cricbuzz.com/cricket-scores/13693/srh-vs-mi-36th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13693/srh-vs-mi-36th-match-indian-premier-league-2014,Rajiv Gandhi International Stadium,Hyderabad,FALSE
8816715,2014,37th Match,13-05-2014,CHENNAI SUPER KINGS vs RAJASTHAN ROYALS,Chennai Super Kings won by 5 wkts,https://www.cricbuzz.com/cricket-scores/13694/csk-vs-rr-37th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13694/csk-vs-rr-37th-match-indian-premier-league-2014,JSCA International Stadium Complex,Ranchi,FALSE
7214885,2014,38th Match,13-05-2014,ROYAL CHALLENGERS BANGALORE vs DELHI CAPITALS,Royal Challengers Bangalore won by 16 runs,https://www.cricbuzz.com/cricket-scores/13695/rcb-vs-dc-38th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13695/rcb-vs-dc-38th-match-indian-premier-league-2014,M.Chinnaswamy Stadium,Bengaluru,FALSE
9159202,2014,39th Match,14-05-2014,SUNRISERS HYDERABAD vs KINGS XI PUNJAB,Kings XI Punjab won by 6 wkts,https://www.cricbuzz.com/cricket-scores/13696/srh-vs-kxip-39th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13696/srh-vs-kxip-39th-match-indian-premier-league-2014,Rajiv Gandhi International Stadium,Hyderabad,FALSE
5184435,2014,40th Match,14-05-2014,KOLKATA KNIGHT RIDERS vs MUMBAI INDIANS,Kolkata Knight Riders won by 6 wkts,https://www.cricbuzz.com/cricket-scores/13697/kkr-vs-mi-40th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13697/kkr-vs-mi-40th-match-indian-premier-league-2014,Barabati Stadium,Cuttack,FALSE
5763286,2014,41st Match,15-05-2014,RAJASTHAN ROYALS vs DELHI CAPITALS,Rajasthan Royals won by 62 runs,https://www.cricbuzz.com/cricket-scores/13698/rr-vs-dc-41st-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13698/rr-vs-dc-41st-match-indian-premier-league-2014,Sardar Patel Stadium,Ahmedabad,FALSE
7390893,2014,42nd Match,18-05-2014,CHENNAI SUPER KINGS vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 5 wkts,https://www.cricbuzz.com/cricket-scores/13699/csk-vs-rcb-42nd-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13699/csk-vs-rcb-42nd-match-indian-premier-league-2014,JSCA International Stadium Complex,Ranchi,FALSE
7407783,2014,43rd Match,18-05-2014,SUNRISERS HYDERABAD vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 7 wkts,https://www.cricbuzz.com/cricket-scores/13700/srh-vs-kkr-43rd-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13700/srh-vs-kkr-43rd-match-indian-premier-league-2014,Rajiv Gandhi International Stadium,Hyderabad,FALSE
3518482,2014,44th Match,19-05-2014,RAJASTHAN ROYALS vs MUMBAI INDIANS,Mumbai Indians won by 25 runs,https://www.cricbuzz.com/cricket-scores/13701/rr-vs-mi-44th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13701/rr-vs-mi-44th-match-indian-premier-league-2014,Sardar Patel Stadium,Ahmedabad,FALSE
6828776,2014,45th Match,19-05-2014,DELHI CAPITALS vs KINGS XI PUNJAB,Kings XI Punjab won by 4 wkts,https://www.cricbuzz.com/cricket-scores/13702/dc-vs-kxip-45th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13702/dc-vs-kxip-45th-match-indian-premier-league-2014,Arun Jaitley Stadium,Delhi,FALSE
1265067,2014,46th Match,20-05-2014,SUNRISERS HYDERABAD vs ROYAL CHALLENGERS BANGALORE,Sunrisers Hyderabad won by 7 wkts,https://www.cricbuzz.com/cricket-scores/13703/srh-vs-rcb-46th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13703/srh-vs-rcb-46th-match-indian-premier-league-2014,Rajiv Gandhi International Stadium,Hyderabad,FALSE
6850342,2014,47th Match,20-05-2014,KOLKATA KNIGHT RIDERS vs CHENNAI SUPER KINGS,Kolkata Knight Riders won by 8 wkts,https://www.cricbuzz.com/cricket-scores/13704/kkr-vs-csk-47th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13704/kkr-vs-csk-47th-match-indian-premier-league-2014,Eden Gardens,Kolkata,FALSE
1282864,2014,48th Match,21-05-2014,KINGS XI PUNJAB vs MUMBAI INDIANS,Mumbai Indians won by 7 wkts,https://www.cricbuzz.com/cricket-scores/13705/kxip-vs-mi-48th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13705/kxip-vs-mi-48th-match-indian-premier-league-2014,Punjab Cricket Association IS Bindra Stadium,Mohali,FALSE
7425953,2014,49th Match,22-05-2014,KOLKATA KNIGHT RIDERS vs ROYAL CHALLENGERS BANGALORE,Kolkata Knight Riders won by 30 runs,https://www.cricbuzz.com/cricket-scores/13706/kkr-vs-rcb-49th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13706/kkr-vs-rcb-49th-match-indian-premier-league-2014,Eden Gardens,Kolkata,FALSE
5203463,2014,50th Match,22-05-2014,CHENNAI SUPER KINGS vs SUNRISERS HYDERABAD,Sunrisers Hyderabad won by 6 wkts,https://www.cricbuzz.com/cricket-scores/13707/csk-vs-srh-50th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13707/csk-vs-srh-50th-match-indian-premier-league-2014,JSCA International Stadium Complex,Ranchi,FALSE
2124852,2014,51st Match,23-05-2014,MUMBAI INDIANS vs DELHI CAPITALS,Mumbai Indians won by 15 runs,https://www.cricbuzz.com/cricket-scores/13708/mi-vs-dc-51st-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13708/mi-vs-dc-51st-match-indian-premier-league-2014,Wankhede Stadium,Mumbai,FALSE
9298510,2014,52nd Match,23-05-2014,KINGS XI PUNJAB vs RAJASTHAN ROYALS,Kings XI Punjab won by 16 runs,https://www.cricbuzz.com/cricket-scores/13709/kxip-vs-rr-52nd-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13709/kxip-vs-rr-52nd-match-indian-premier-league-2014,Punjab Cricket Association IS Bindra Stadium,Mohali,FALSE
2424410,2014,53rd Match,24-05-2014,ROYAL CHALLENGERS BANGALORE vs CHENNAI SUPER KINGS,Chennai Super Kings won by 8 wkts,https://www.cricbuzz.com/cricket-scores/13710/rcb-vs-csk-53rd-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13710/rcb-vs-csk-53rd-match-indian-premier-league-2014,M.Chinnaswamy Stadium,Bengaluru,FALSE
2368992,2014,54th Match,24-05-2014,KOLKATA KNIGHT RIDERS vs SUNRISERS HYDERABAD,Kolkata Knight Riders won by 4 wkts,https://www.cricbuzz.com/cricket-scores/13711/kkr-vs-srh-54th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13711/kkr-vs-srh-54th-match-indian-premier-league-2014,Eden Gardens,Kolkata,FALSE
9283009,2014,55th Match,25-05-2014,KINGS XI PUNJAB vs DELHI CAPITALS,Kings XI Punjab won by 7 wkts,https://www.cricbuzz.com/cricket-scores/13712/kxip-vs-dc-55th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13712/kxip-vs-dc-55th-match-indian-premier-league-2014,Punjab Cricket Association IS Bindra Stadium,Mohali,FALSE
7668208,2014,56th Match,25-05-2014,MUMBAI INDIANS vs RAJASTHAN ROYALS,Mumbai Indians won by 5 wkts,https://www.cricbuzz.com/cricket-scores/13713/mi-vs-rr-56th-match-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13713/mi-vs-rr-56th-match-indian-premier-league-2014,Wankhede Stadium,Mumbai,FALSE
1260597,2014,Qualifier 1,28-05-2014,KINGS XI PUNJAB vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 28 runs,https://www.cricbuzz.com/cricket-scores/13714/kxip-vs-kkr-qualifier-1-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13714/kxip-vs-kkr-qualifier-1-indian-premier-league-2014,Eden Gardens,Kolkata,FALSE
8054358,2014,Eliminator,28-05-2014,CHENNAI SUPER KINGS vs MUMBAI INDIANS,Chennai Super Kings won by 7 wkts,https://www.cricbuzz.com/cricket-scores/13715/csk-vs-mi-eliminator-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13715/csk-vs-mi-eliminator-indian-premier-league-2014,Brabourne Stadium,Mumbai,FALSE
2888034,2014,Qualifier 2,30-05-2014,KINGS XI PUNJAB vs CHENNAI SUPER KINGS,Kings XI Punjab won by 24 runs,https://www.cricbuzz.com/cricket-scores/13716/kxip-vs-csk-qualifier-2-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13716/kxip-vs-csk-qualifier-2-indian-premier-league-2014,Wankhede Stadium,Mumbai,FALSE
8166814,2014,Final,01-06-2014,KOLKATA KNIGHT RIDERS vs KINGS XI PUNJAB,Kolkata Knight Riders won by 3 wkts,https://www.cricbuzz.com/cricket-scores/13717/kkr-vs-kxip-final-indian-premier-league-2014,https://www.cricbuzz.com/live-cricket-scorecard/13717/kkr-vs-kxip-final-indian-premier-league-2014,M.Chinnaswamy Stadium,Bengaluru,FALSE
5102677,2015,1st Match,08-04-2015,KOLKATA KNIGHT RIDERS vs MUMBAI INDIANS,Kolkata Knight Riders won by 7 wkts,https://www.cricbuzz.com/cricket-scores/14594/kkr-vs-mi-1st-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14594/kkr-vs-mi-1st-match-indian-premier-league-2015,Eden Gardens,Kolkata,FALSE
2371075,2015,2nd Match,09-04-2015,CHENNAI SUPER KINGS vs DELHI CAPITALS,Chennai Super Kings won by 1 run,https://www.cricbuzz.com/cricket-scores/14595/csk-vs-dc-2nd-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14595/csk-vs-dc-2nd-match-indian-premier-league-2015,MA Chidambaram Stadium,Chennai,FALSE
2789616,2015,3rd Match,10-04-2015,KINGS XI PUNJAB vs RAJASTHAN ROYALS,Rajasthan Royals won by 26 runs,https://www.cricbuzz.com/cricket-scores/14596/kxip-vs-rr-3rd-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14596/kxip-vs-rr-3rd-match-indian-premier-league-2015,Maharashtra Cricket Association Stadium,Pune,FALSE
4628150,2015,4th Match,11-04-2015,CHENNAI SUPER KINGS vs SUNRISERS HYDERABAD,Chennai Super Kings won by 45 runs,https://www.cricbuzz.com/cricket-scores/14597/csk-vs-srh-4th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14597/csk-vs-srh-4th-match-indian-premier-league-2015,MA Chidambaram Stadium,Chennai,FALSE
2041554,2015,5th Match,11-04-2015,KOLKATA KNIGHT RIDERS vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 3 wkts,https://www.cricbuzz.com/cricket-scores/14598/kkr-vs-rcb-5th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14598/kkr-vs-rcb-5th-match-indian-premier-league-2015,Eden Gardens,Kolkata,FALSE
8188107,2015,6th Match,12-04-2015,DELHI CAPITALS vs RAJASTHAN ROYALS,Rajasthan Royals won by 3 wkts,https://www.cricbuzz.com/cricket-scores/14599/dc-vs-rr-6th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14599/dc-vs-rr-6th-match-indian-premier-league-2015,Arun Jaitley Stadium,Delhi,FALSE
4728011,2015,7th Match,12-04-2015,MUMBAI INDIANS vs KINGS XI PUNJAB,Kings XI Punjab won by 18 runs,https://www.cricbuzz.com/cricket-scores/14600/mi-vs-kxip-7th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14600/mi-vs-kxip-7th-match-indian-premier-league-2015,Wankhede Stadium,Mumbai,FALSE
7485428,2015,8th Match,13-04-2015,ROYAL CHALLENGERS BANGALORE vs SUNRISERS HYDERABAD,Sunrisers Hyderabad won by 8 wkts,https://www.cricbuzz.com/cricket-scores/14601/rcb-vs-srh-8th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14601/rcb-vs-srh-8th-match-indian-premier-league-2015,M.Chinnaswamy Stadium,Bengaluru,FALSE
6788228,2015,9th Match,14-04-2015,RAJASTHAN ROYALS vs MUMBAI INDIANS,Rajasthan Royals won by 7 wkts,https://www.cricbuzz.com/cricket-scores/14602/rr-vs-mi-9th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14602/rr-vs-mi-9th-match-indian-premier-league-2015,Sardar Patel Stadium,Ahmedabad,FALSE
2370285,2015,10th Match,15-04-2015,KINGS XI PUNJAB vs DELHI CAPITALS,Delhi Daredevils won by 5 wkts,https://www.cricbuzz.com/cricket-scores/14604/kxip-vs-dc-10th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14604/kxip-vs-dc-10th-match-indian-premier-league-2015,Maharashtra Cricket Association Stadium,Pune,FALSE
1209448,2015,11th Match,16-04-2015,SUNRISERS HYDERABAD vs RAJASTHAN ROYALS,Rajasthan Royals won by 6 wkts,https://www.cricbuzz.com/cricket-scores/14605/srh-vs-rr-11th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14605/srh-vs-rr-11th-match-indian-premier-league-2015,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,FALSE
9181025,2015,12th Match,17-04-2015,MUMBAI INDIANS vs CHENNAI SUPER KINGS,Chennai Super Kings won by 6 wkts,https://www.cricbuzz.com/cricket-scores/14606/mi-vs-csk-12th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14606/mi-vs-csk-12th-match-indian-premier-league-2015,Wankhede Stadium,Mumbai,FALSE
6781050,2015,13th Match,18-04-2015,SUNRISERS HYDERABAD vs DELHI CAPITALS,Delhi Daredevils won by 4 runs,https://www.cricbuzz.com/cricket-scores/14607/srh-vs-dc-13th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14607/srh-vs-dc-13th-match-indian-premier-league-2015,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,FALSE
2876231,2015,14th Match,18-04-2015,KINGS XI PUNJAB vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 4 wkts,https://www.cricbuzz.com/cricket-scores/14608/kxip-vs-kkr-14th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14608/kxip-vs-kkr-14th-match-indian-premier-league-2015,Maharashtra Cricket Association Stadium,Pune,FALSE
3754692,2015,15th Match,19-04-2015,RAJASTHAN ROYALS vs CHENNAI SUPER KINGS,Rajasthan Royals won by 8 wkts,https://www.cricbuzz.com/cricket-scores/14609/rr-vs-csk-15th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14609/rr-vs-csk-15th-match-indian-premier-league-2015,Sardar Patel Stadium,Ahmedabad,FALSE
2457541,2015,16th Match,19-04-2015,ROYAL CHALLENGERS BANGALORE vs MUMBAI INDIANS,Mumbai Indians won by 18 runs,https://www.cricbuzz.com/cricket-scores/14610/rcb-vs-mi-16th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14610/rcb-vs-mi-16th-match-indian-premier-league-2015,M.Chinnaswamy Stadium,Bengaluru,FALSE
6695421,2015,17th Match,20-04-2015,DELHI CAPITALS vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 6 wkts,https://www.cricbuzz.com/cricket-scores/14611/dc-vs-kkr-17th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14611/dc-vs-kkr-17th-match-indian-premier-league-2015,Arun Jaitley Stadium,Delhi,FALSE
3646134,2015,18th Match,21-04-2015,RAJASTHAN ROYALS vs KINGS XI PUNJAB,Match tied (Kings XI Punjab won the one-over eliminator),https://www.cricbuzz.com/cricket-scores/14612/rr-vs-kxip-18th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14612/rr-vs-kxip-18th-match-indian-premier-league-2015,Sardar Patel Stadium,Ahmedabad,FALSE
4189165,2015,19th Match,22-04-2015,SUNRISERS HYDERABAD vs KOLKATA KNIGHT RIDERS,Sunrisers Hyderabad won by 16 runs (D/L method),https://www.cricbuzz.com/cricket-scores/14613/srh-vs-kkr-19th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14613/srh-vs-kkr-19th-match-indian-premier-league-2015,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,FALSE
9482709,2015,20th Match,22-04-2015,ROYAL CHALLENGERS BANGALORE vs CHENNAI SUPER KINGS,Chennai Super Kings won by 27 runs,https://www.cricbuzz.com/cricket-scores/14614/rcb-vs-csk-20th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14614/rcb-vs-csk-20th-match-indian-premier-league-2015,M.Chinnaswamy Stadium,Bengaluru,FALSE
6204719,2015,21st Match,23-04-2015,DELHI CAPITALS vs MUMBAI INDIANS,Delhi Daredevils won by 37 runs,https://www.cricbuzz.com/cricket-scores/14615/dc-vs-mi-21st-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14615/dc-vs-mi-21st-match-indian-premier-league-2015,Arun Jaitley Stadium,Delhi,FALSE
4711641,2015,22nd Match,24-04-2015,RAJASTHAN ROYALS vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 9 wkts,https://www.cricbuzz.com/cricket-scores/14616/rr-vs-rcb-22nd-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14616/rr-vs-rcb-22nd-match-indian-premier-league-2015,Sardar Patel Stadium,Ahmedabad,FALSE
5410857,2015,23rd Match,25-04-2015,MUMBAI INDIANS vs SUNRISERS HYDERABAD,Mumbai Indians won by 20 runs,https://www.cricbuzz.com/cricket-scores/14617/mi-vs-srh-23rd-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14617/mi-vs-srh-23rd-match-indian-premier-league-2015,Wankhede Stadium,Mumbai,FALSE
7356833,2015,24th Match,25-04-2015,CHENNAI SUPER KINGS vs KINGS XI PUNJAB,Chennai Super Kings won by 97 runs,https://www.cricbuzz.com/cricket-scores/14618/csk-vs-kxip-24th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14618/csk-vs-kxip-24th-match-indian-premier-league-2015,MA Chidambaram Stadium,Chennai,FALSE
9688641,2015,25th Match,26-04-2015,KOLKATA KNIGHT RIDERS vs RAJASTHAN ROYALS,Match abandoned without a ball being bowled,https://www.cricbuzz.com/cricket-scores/14619/kkr-vs-rr-25th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14619/kkr-vs-rr-25th-match-indian-premier-league-2015,Eden Gardens,Kolkata,FALSE
1565517,2015,26th Match,26-04-2015,DELHI CAPITALS vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 10 wkts,https://www.cricbuzz.com/cricket-scores/14620/dc-vs-rcb-26th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14620/dc-vs-rcb-26th-match-indian-premier-league-2015,Arun Jaitley Stadium,Delhi,FALSE
9015988,2015,27th Match,27-04-2015,KINGS XI PUNJAB vs SUNRISERS HYDERABAD,Sunrisers Hyderabad won by 20 runs,https://www.cricbuzz.com/cricket-scores/14621/kxip-vs-srh-27th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14621/kxip-vs-srh-27th-match-indian-premier-league-2015,Punjab Cricket Association IS Bindra Stadium,Mohali,FALSE
7022182,2015,28th Match,28-04-2015,CHENNAI SUPER KINGS vs KOLKATA KNIGHT RIDERS,Chennai Super Kings won by 2 runs,https://www.cricbuzz.com/cricket-scores/14624/csk-vs-kkr-28th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14624/csk-vs-kkr-28th-match-indian-premier-league-2015,MA Chidambaram Stadium,Chennai,FALSE
3975957,2015,29th Match,29-04-2015,ROYAL CHALLENGERS BANGALORE vs RAJASTHAN ROYALS,No result,https://www.cricbuzz.com/cricket-scores/14623/rcb-vs-rr-29th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14623/rcb-vs-rr-29th-match-indian-premier-league-2015,M.Chinnaswamy Stadium,Bengaluru,FALSE
2597094,2015,30th Match,30-04-2015,KOLKATA KNIGHT RIDERS vs CHENNAI SUPER KINGS,Kolkata Knight Riders won by 7 wkts,https://www.cricbuzz.com/cricket-scores/14603/kkr-vs-csk-30th-match-indian-premier-league-2015,https://www.cricbuzz.com/live-cricket-scorecard/14603/kkr-vs-csk-30th-match-indian-premier-league-2015,Eden Gardens,Kolkata,FALSE
